url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address 
kviz.cherynn.ru,None,+78312135074,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kvadrik.st,None,+79109343250&+74092690154&+74092690147&+74092692154&+74092692147&+75757575757,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kvadro93.ru,None,+79283332645&+71792986045&+71792986013,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kviz.cherymkadyug.ru,None,+74957993675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kvadrocentr.ru,None,+71792997728&+73833054944&+74092692154&+74092690154&+74092690147&+79585151410&+74092692147,KVADROCENTR54@yandex.ru&team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kypim-avto43.ru,None,+79229111177,wa-messenger-ava@2x.png&Whatsapp@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kwadromarkets.ru,None,+71792990569&+74012470276,info@kwadromarkets.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kypum-auto.ru,None,+71792990739&+79506036053&+71764705882&+78039215686&+74705882352,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kurgan-geely.my-silver.ru,"ООО ""СИЛЬВЕР-АВТО ГРУПП""",+73519393613,None,Ставицкий Андрей Витальевич,LEGAL,2011-03-04,1299196800,None,7456003755,1117456000980,025601001,68686440,80410000000,80611101001,4210014,453509,"Респ Башкортостан, г Белорецк, ул Ленина, д 41, офис 203"
lada-118.ru,None,+73412230686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-102.ru,None,+73472017481,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-kaluga.genclient.ru,None,+74842200738,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-bsk.ru,None,+79202147554,boravto@bor-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-krr.ru,None,+78612059210,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-prime.ru,None,+79202407903&+74742500777&+71793000140&+79251498797,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-rally.ru,None,+78433985658&+76117931622&+74948973839&+72629092545,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kviz.freshauto-chery.ru,"ООО ""ФРЕШ АВТО ГАЗ""",+74732113094,a.kolesnik@freshauto.ru&leads@convertme.ru&feedback_diler@freshauto.ru,Смольянин Александр Валентинович,LEGAL,2017-11-03,1509667200,None,7724423589,5177746164569,772401001,20089449,45296571000,45918000000,4210014,115230,"115230, ГОРОД МОСКВА, ПР-Д ХЛЕБОЗАВОДСКИЙ, Д. 7, СТР. 9, ЭТ 8 ПОМ XV КОМ 18П/(РМ20Б)"
lada-rus-stavropol.ru,None,+78652335339&+79202147554,boravto@bor-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-stavropol.ru,None,+78007005232&+78652257111&+78332407222,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
labitnangi.gusyanki.ru,ИП Тюрев Константин Владимирович,None,None,Тюрев Константин Владимирович,INDIVIDUAL,2004-06-07,1086566400,None,463209461079,304463215900026,None,0113618972,45290572000,45390000000,4210015,101000,г Москва
lada-23-avto.ru,"ООО ""СИГМА""",+78612057933,None,Чапаров Расул Гамзатович,LEGAL,2021-02-26,1614297600,None,9721119753,1217700086724,772101001,47350569,45290554000,45385000000,4210014,109542,"109542, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ВЫХИНО-ЖУЛЕБИНО, ПР-КТ РЯЗАНСКИЙ, Д. 91, К. 1, ЭТАЖ 1, ПОМЕЩ. 11,КОМ. 2,ОФИС 47-2"
lada-chlb.ru,"ООО ""ПЕРСПЕКТИВА""",+73512002850,None,Гамидов Эйваз Мамед Оглы,LEGAL,2021-05-21,1621555200,None,6324119913,1216300024896,632401001,60099370,36440373000,36740000001,4210014,445007,"445007, Самарская область, Г.О. ТОЛЬЯТТИ, Г ТОЛЬЯТТИ, УЛ НОВОЗАВОДСКАЯ, ВЛД. 2А, СТР. 128, ЭТАЖ 1, КОМ. 42"
lada-tlt.ru,None,+70000000000&+78482781768&+74092690154&+74092690147&+79272681768&+74092692154&+74092692147,team@tilda.cc&753820@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-autocar.ru,"ООО ""СОЮЗ АВТО""",+78482903609,None,Мамедов Равшан Гадир Оглы,LEGAL,2021-05-20,1621468800,None,6311190820,1216300024687,631101001,60099526,36401364000,36701305000,4210014,443030,"г Самара, ул Спортивная, д 14, ком 3"
lada-ufa102.ru,None,+73472017658,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-irk.com,"ООО ""ГАЛАНТИАНА""",+73952789107,None,Старцев Михаил Юрьевич,LEGAL,2015-03-02,1425254400,None,3849051770,1153850008344,384901001,27262248,25401373000,25701000001,4210014,664047,"г Иркутск, ул Советская, стр 130, офис 302"
lada-gagarina.ru,"ООО ""АЦ ГАГАРИНА""",+73433639096,None,Рогачева Яна Николаевна,LEGAL,2020-06-11,1591833600,None,6658535126,1206600031395,665801001,44437850,65401364000,65701000001,4210014,620102,"620102, ОБЛАСТЬ СВЕРДЛОВСКАЯ, Г. ЕКАТЕРИНБУРГ, УЛ. ПОСАДСКАЯ, СТР. 16А, ПОМЕЩ. В-208"
lada-orenburg56.ru,"ООО ""ГАЛАНТИАНА""",+73532486700,None,Старцев Михаил Юрьевич,LEGAL,2015-03-02,1425254400,None,3849051770,1153850008344,384901001,27262248,25401373000,25701000001,4210014,664047,"г Иркутск, ул Советская, стр 130, офис 302"
lada-kemerovo.com,"ООО ""Р-МОТОРС ЛАДА""",+73842441630,None,Корж Елена Александровна,LEGAL,2015-03-24,1427155200,None,7807073673,1157847102434,780701001,01098828,40279000000,40354000000,4210014,198330,"г Санкт-Петербург, ул Маршала Захарова, д 41 литера а"
lada-rostv.ru,"ООО ""АРМОС""",+78633202163,None,Рустамов Мазахир Карам Оглы,LEGAL,2022-03-01,1646092800,None,9701198436,1227700108261,770101001,50984823,45286555000,45375000000,4210014,105005,"105005, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БАСМАННЫЙ, УЛ БАУМАНСКАЯ, Д. 7, СТР. 1, ЭТАЖ/ПОМЕЩ. АНТРЕСОЛЬ 2/I, КОМ./ОФИС 17/Ж4В"
lada-vin-ektb.ru,None,+73432880932,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-parnas.ru,"ООО ""АВТОЦЕНТР ПАРНАС""",+78124496848,call@terravto.ru,Шапринский Александр Григорьевич,LEGAL,2021-09-22,1632268800,None,7802914957,1217800146651,780201001,58604435,40265000000,40313000000,4210014,194292,"г Санкт-Петербург, 4-й Верхний пер, д 1А литера а, помещ 147"
lada-rstv.ru,"ООО ""АРМОС""",+78633200619,None,Рустамов Мазахир Карам Оглы,LEGAL,2022-03-01,1646092800,None,9701198436,1227700108261,770101001,50984823,45286555000,45375000000,4210014,105005,"105005, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БАСМАННЫЙ, УЛ БАУМАНСКАЯ, Д. 7, СТР. 1, ЭТАЖ/ПОМЕЩ. АНТРЕСОЛЬ 2/I, КОМ./ОФИС 17/Ж4В"
lada-vikings.ru,None,+74742522001&+79202147554,boravto@bor-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-sale-156.ru,"ООО ""ОРЕНБУРГ-АВТО-ЦЕНТР""",+73532486612,None,Курочкин Дмитрий Владимирович,LEGAL,2006-08-18,1155859200,None,5609050039,1065609012963,560901001,95663861,53401362000,53701000001,4210014,460055,"г Оренбург, Загородное шоссе, д 13"
lada-yfa.ru,None,+75178799999&+70899202592&+79212908285&+75130351848&+72270529208&+73472008527,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-service.lada.ru,"АО ""ЛАДА-СЕРВИС""",+78482949364&+78482759195&+78482759157&+78482759175&+78007005232,lada@lada-service.ru,Чуканов Евгений Александрович,LEGAL,1996-07-10,836956800,None,6320005312,1026301989856,632101001,00233690,36440363000,36740000001,4210014,445043,"Самарская обл, г Тольятти, Южное шоссе, влд 113Б, офис 302"
lada-vostok-ekaterinburg.clients.site,None,+73433024504,info@berlada.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-tolyatti.com,"ООО ""АМ КОМПАНИ""",+78482388039,None,Карпенцев Александр Федорович,LEGAL,1995-04-26,798854400,None,6323030980,1026301986710,632401001,40947100,36440373000,36740000001,4210014,445004,"Самарская обл, г Тольятти, ул Толстого, д 3"
lada.fastar-expert.ru,None,+73833733333&+73833886568&+73833885896,info@lada-fastar.ru&no-email@mail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada.voyage-orsk.ru,None,+73537283315,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada98.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada.by,None,+70293003030&+73248394716&+70173003030,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-v-kazan.ru,"ООО ""ПЛАНЕТА МОТОРС""",+78432335129,None,Мамедов Равшан Гадир Оглы,LEGAL,2021-05-21,1621555200,None,6311190852,1216300024929,631101001,60107782,36401364000,36701305000,4210014,443030,"г Самара, ул Спортивная, д 14, ком 4"
lada-v-rnd.ru,"ООО ""АРМОС""",+78633202163,None,Рустамов Мазахир Карам Оглы,LEGAL,2022-03-01,1646092800,None,9701198436,1227700108261,770101001,50984823,45286555000,45375000000,4210014,105005,"105005, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БАСМАННЫЙ, УЛ БАУМАНСКАЯ, Д. 7, СТР. 1, ЭТАЖ/ПОМЕЩ. АНТРЕСОЛЬ 2/I, КОМ./ОФИС 17/Ж4В"
lada-utc.ru,"ООО ""УТЦ""",+73517737777&+73512257216,office@lada-utc.ru,Крутасов Александр Владимирович,LEGAL,2005-11-02,1130889600,None,7451223637,1057423635642,745101001,78820721,75401376000,75701370000,4210014,454087,"г Челябинск, ул Братская, д 2 к а"
ladam-nsk.vk.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ladacenter.ru,None,+72835381582&+78124296921&+78129999999&+78007005232,info@ladacenter.ru&Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-ekat3.ru,"ООО ""АВТО-МОТО-САЛОН""",+73432880532,None,Оруджов Бахтияр Зиятхан Оглы,LEGAL,2017-04-18,1492473600,None,6321429554,1176313035359,632101001,15398735,36440363000,36740000001,4210014,445031,"Самарская обл, г Тольятти, ул 70 лет Октября, д 60, кв 5"
lada-vosstaniya.kanavto.ru,"ООО ""КАН АВТО-6""",+78432160627,None,Славновская Наталья Алексеевна,LEGAL,2013-01-30,1359504000,None,1657126393,1131690006117,165701001,27819917,92401379000,92701000001,4210014,420094,"г Казань, ул Короленко, д 58 к 10, помещ 13"
land.compass-agency.ru,None,+78001014295&+70000000000&+71792989151&+79379984435,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-5-pt-tumen.ru,"ООО ""ПАРИТЕТ-АВТО""",+73452518406,None,Искандаров Зилфугар Гусейн Оглы,LEGAL,2021-12-27,1640563200,None,6320063191,1216300062791,632001001,57874948,36440363000,36740000001,4210014,445056,"Самарская обл, г Тольятти, ул 40 лет Победы, д 84, кв 215"
landrover-kuntsevo.ru,None,+76159480086&+74959334005,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
landrover-rostov.ru,None,+78633093668&+78633003333&+73829071648&+73618786461,tinfo@landrover-rostov.ru&info@landrover-rostov.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
landrover-perm.ru,None,+73422594959&+79118323136,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
legendamotors.com,None,+79025768264&+73952480116,info@mercedes-irk.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
landrover.astana-motors.kz,None,+77273331919,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lc200-lx570.ru,None,+79260211296&+75714285714&+71792976126&+79851430708&+71792976138,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-5ekb.ru,"ООО ""АВТО-МОТО-САЛОН""",+73452518529,None,Оруджов Бахтияр Зиятхан Оглы,LEGAL,2017-04-18,1492473600,None,6321429554,1176313035359,632101001,15398735,36440363000,36740000001,4210014,445031,"Самарская обл, г Тольятти, ул 70 лет Октября, д 60, кв 5"
lada172.ru,"ООО ""ПРЕМЬЕР""",+73452658359,None,Сазонова Марина Ивановна,LEGAL,2021-01-28,1611792000,None,9721115910,1217700026642,772101001,46987738,45290586000,45394000000,4210014,109428,"г Москва, ул Коновалова, д 18, помещ III ком 6 офис 12"
legionautovl.ru,None,+78001017854&+71792995835&+79841404136,legionautovl@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada42.ru,"ООО ""Р-МОТОРС ЛАДА""",+78001234567&+73842441630&+73952484025,None,Корж Елена Александровна,LEGAL,2015-03-24,1427155200,None,7807073673,1157847102434,780701001,01098828,40279000000,40354000000,4210014,198330,"г Санкт-Петербург, ул Маршала Захарова, д 41 литера а"
leon-avto.faw-motors.ru,None,+78612071103,application@leon-avto.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-on-river.ru,"ООО ""ТОР""",+78482388275,None,Мамедов Ильгар Махад-Оглы,LEGAL,2021-10-12,1633996800,None,6320060218,1216300048007,632001001,48245231,36440363000,36740000001,4210014,445030,"Самарская обл, г Тольятти, Цветной б-р, д 7, кв 5"
lada193.ru,"ООО ""ПЕРСПЕКТИВА""",+78612066994,None,Гамидов Эйваз Мамед Оглы,LEGAL,2021-05-21,1621555200,None,6324119913,1216300024896,632401001,60099370,36440373000,36740000001,4210014,445007,"445007, Самарская область, Г.О. ТОЛЬЯТТИ, Г ТОЛЬЯТТИ, УЛ НОВОЗАВОДСКАЯ, ВЛД. 2А, СТР. 128, ЭТАЖ 1, КОМ. 42"
lesin-made.ru,None,+71764705882&+79178251098&+77478876138&+78039215686&+74705882352,Lesin.dobr@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada761.ru,"ООО ""АРМОС""",None,None,Рустамов Мазахир Карам Оглы,LEGAL,2022-03-01,1646092800,None,9701198436,1227700108261,770101001,50984823,45286555000,45375000000,4210014,105005,"105005, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БАСМАННЫЙ, УЛ БАУМАНСКАЯ, Д. 7, СТР. 1, ЭТАЖ/ПОМЕЩ. АНТРЕСОЛЬ 2/I, КОМ./ОФИС 17/Ж4В"
legko-avto.ru,None,+78432450010&+70494477201&+79376150010&+70310778719,liteavto2014@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexauto51.ru,None,+78187403993&+79021314870,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexturbo.com.ua,None,+79901050693&+79900206305,info.lexturbo@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexturbo.ru,None,+79901050693&+79900206305&+79782351156,info.lexturbo@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
levers.ru,None,+78005517881,info@levers.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-tver.turbo.site,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-voronezh.ru,None,+74732393230&+74732393232,info@lexus-voronezh.ru&Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexus-rzn.ru,None,+76554326215&+71133034171&+74912505300,lexus-logo-light-@2x.png&info@lexus-rzn.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
landing.perm-geely.ru,"ООО ""АВТОПРЕСТИЖ-ПОЛЮС""",+73422046626&+73422046636,None,Кононов Артем Павлович,LEGAL,2011-05-25,1306281600,None,5908048045,1115908001285,590801001,92344345,57401370000,57701000001,4210014,614101,"г Пермь, ул Адмирала Нахимова, д 23А"
lfizhevsk.aidaquiz.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexussamara-service.ru,None,+78469796868,crmanager@lexussamara.ru&info@lexussamara.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexusstav-service.ru,None,None,info@lexussamara.ru&lexuscenter@lexusstav.ru&dleshkov@toyotastav.ru&info@lexusstav.ru&cr_manager@lexusstav.ru&servicemanager@toyotastav.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lfperm.aidaquiz.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada-v-samare.ru,"ООО ""ПЛАНЕТА МОТОРС""",+78462335396,None,Мамедов Равшан Гадир Оглы,LEGAL,2021-05-21,1621555200,None,6311190852,1216300024929,631101001,60107782,36401364000,36701305000,4210014,443030,"г Самара, ул Спортивная, д 14, ком 4"
lfsurgut.aidaquiz.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lider.faw-motors.ru,None,+78452774775,faw@gk-lider.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ligovskiy-exeed.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
liga.rusklimat.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lima.by,None,+71818181818,info@lima.by&info@fabrikabrendov.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada3ekat.ru,"ООО ""АВТО-МОТО-САЛОН""",+73432880532,None,Оруджов Бахтияр Зиятхан Оглы,LEGAL,2017-04-18,1492473600,None,6321429554,1176313035359,632101001,15398735,36440363000,36740000001,4210014,445031,"Самарская обл, г Тольятти, ул 70 лет Октября, д 60, кв 5"
lipeck.cars-diagnostic.ru,None,+79630078579,autofit75@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lordrover.ru,None,+74957981739&+74957403830,lord_service@mail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lp.vykup-163.ru,None,+78001014617&+70000000000&+76666666666,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lifetransfer.ru,None,+79208457707&+79003630028,info@lifetransfer.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lionautokzn.ru,None,+79372810304&+79518901679&+79534062266&+71792975482&+71792975446,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lipetsk.bitavto.online,None,+74210526315&+78947368421&+79308682222&+71764705882&+78157895400&+79536272323&+71792974408&+78039215686&+78157895133&+74705882352,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
loska-voska.ru,None,+72832459121&+73602802685&+79505624444&+72832459999&+71792989454,robert@broofa.com&shop@loska-voska.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lp.torgmash-avto.ru,None,+74952307755,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
level-auto.com,"ООО ""ТК СИТИТРЕЙД""",+74954312806&+78005114171,None,Новиков Егор Сергеевич,LEGAL,2021-06-10,1623283200,None,5003145596,1215000061253,500301001,48606539,46407000036,46707000136,4210014,142715,"Московская обл, г Видное, деревня Ближние Прудищи, влд 1 стр 1, помещ 105"
love-avto-salon.ru,None,+78652977883,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lodki.d-x.ru,None,+73422576969&+73424201147&+73837787364,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lrsoft.ru,None,+79152963959&+79031684028&+71792983992&+71792983955,831126cb46b74583bf6f72c5061cba9d@sentry-viewer.wixpress.com&info@lrsoft.ru&605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lubimiy-vykup.ru,None,+70000001047&+79327090170&+73432264348&+79584983767,info@lubimiy-vykup.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ltmotomir44.ru,None,+73797617853&+74092690154&+74092690147&+74092692154&+74942351721&+74092692147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lexusbc.ru,"ООО ""СП БИЗНЕС КАР""",+74952237730&+78921876936&+73405908465&+70782204498&+77971939877&+76977196387,None,Исупов Алексей Александрович,LEGAL,1991-12-28,693878400,None,7705040943,1027739501701,772701001,11265026,45293562000,45901000000,4210011,117452,"г Москва, Балаклавский пр-кт, д 26"
lider-expert.com,"ООО ""ГЛОБУС М""",+74993022156,None,Аббасов Аббас Ваминович,LEGAL,2021-09-30,1632960000,None,9723125590,1217700462143,772301001,50477204,45290568000,45389000000,4210014,109382,"г Москва, Егорьевский проезд, д 3А стр 1, помещ 36"
lubimiy-vykup78.ru,None,+79995677007&+78129927437&+78124255645&+79022754928&+79097000116,info@lubimiy-vykup78.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidor-cheb.ru,None,+78002002402,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada4samara.ru,"ООО ""ПЛАНЕТА МОТОРС""",+78462335697,None,Мамедов Равшан Гадир Оглы,LEGAL,2021-05-21,1621555200,None,6311190852,1216300024929,631101001,60107782,36401364000,36701305000,4210014,443030,"г Самара, ул Спортивная, д 14, ком 4"
linecars.ru,"ООО ""ДИЗЕЛИСТ""",+74954876969,None,Бритвенко Юрий Геннадьевич,LEGAL,2011-04-18,1303084800,None,7723796404,1117746306347,772301001,91489633,45290582000,45393000000,4210014,115088,"115088, ГОРОД МОСКВА, УЛ. УГРЕШСКАЯ, Д. 2, СТР. 25, ЭТ 3 ПОМ 71А ОФ В"
lukoil.rolf.ru,None,+78123263000&+74957855599,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lada5-pt-tumen.ru,"ООО ""ПАРИТЕТ-АВТО""",+73452518406,None,Искандаров Зилфугар Гусейн Оглы,LEGAL,2021-12-27,1640563200,None,6320063191,1216300062791,632001001,57874948,36440363000,36740000001,4210014,445056,"Самарская обл, г Тольятти, ул 40 лет Победы, д 84, кв 215"
linemotor.ru,"ООО ""ДИЗЕЛИСТ""",+74954879666,None,Бритвенко Юрий Геннадьевич,LEGAL,2011-04-18,1303084800,None,7723796404,1117746306347,772301001,91489633,45290582000,45393000000,4210014,115088,"115088, ГОРОД МОСКВА, УЛ. УГРЕШСКАЯ, Д. 2, СТР. 25, ЭТ 3 ПОМ 71А ОФ В"
line-car.ru,"ООО ""ПИЛОТ М""",+74732121396,None,Аббасов Тимур Раминович,LEGAL,2021-09-30,1632960000,None,7720854908,1217700461802,772001001,50807340,45263555000,45302000000,4210014,111538,"г Москва, ул Вешняковская, д 43, офис 1"
lionauto-kzn.ru,ИП Сафиуллина Алина Анатольевна,+79534062266&+71764705882&+79393951118&+78039215686&+74705882352,None,Сафиуллина Алина Анатольевна,INDIVIDUAL,2021-05-24,1621814400,None,166023531458,321169000085744,None,2008041182,92401385000,92701000001,4210015,420000,г Казань
luidor-servis.ru,None,+78888888888&+78312999999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luxor-chelny.ru,None,+78552444222&+79375727222&+74210526315&+78947368421&+72085522044&+71764705882&+73684210526&+79473684210&+78039215686&+73333333333&+74705882352,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidor-service.ru,None,+78312999996,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lp.omoda-saturn-r.ru,"ООО ""САТУРН-Р-АВТО""",+73422507000,None,Санников Андрей Кельсиевич,LEGAL,2004-08-18,1092787200,None,4501110065,1044500016692,590201001,70570940,57401372000,57701000001,4210014,614000,"г Пермь, ул Куйбышева, д 37, офис 703"
luidor-chel.ru,None,+78002002402&+74752431222&+74922545300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luidor-ufa.ru,None,+78002002402&+74752431222&+74922545300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
madtun.ru,None,+74994447716&+75846750227&+74951507716,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
luxurysupercarsdubai.com,None,+74705882352&+71764705882&+78039215686,info@luxurysupercarsdubai.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-chevrolet.ru,None,+74952926736&+74954630823&+74954326685,Image-76@2x.png&nr.major-chevrolet@ma.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-ducati.ru,None,+74957300101,Rating@Mail.ru&xb3@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mado.group,None,+79089960003&+71906275151&+78007005881&+79146943005&+79025240297,sales@mado.group,None,None,None,None,None,None,None,None,None,None,None,None,None,None
magnitogorsk.drom.ru,None,None,60-x-60-arkana@2x.jpg&60-x-60-niva@2x.jpg&60-x-60-ze-1@2x.jpg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
magadan.drom.ru,None,None,60-x-60-arkana@2x.jpg&60-x-60-niva@2x.jpg&60-x-60-ze-1@2x.jpg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lrm.kavvaz.lada.ru,"ООО ""КАВВАЗИНТЕРСЕРВИС""",+78652595331&+78793389490&+78007005232&+78652257111&+78482646000,kvis@lada-kavvaz.ru&kvisst@lada-kavvaz.ru&zakupki@vaz.ru,Демурчев Николай Сергеевич,LEGAL,2021-04-22,1619049600,None,2635249107,1212600004870,263501001,93159390,07401368000,07701000001,4210014,355042,"г Ставрополь, ул Доваторцев, д 62"
major-expert.ru,None,+74950250505&+74950250006,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-leasing.ru,None,+74956442393&+78123294128,Rating@Mail.ru&xb3@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
major-ssangyong.ru,None,+74957805533&+74957806655,Rating@Mail.ru&xb3@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
lublino-hyundai.ru,"ООО ""АВТОМИР-ТРЕЙД""",+74952664717&+74959561144,None,Рябушко Владимир Николаевич,LEGAL,2007-10-09,1191888000,None,7730569353,1077761079263,771801001,83121511,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 321"
luckymotors-ekt.ru,"ЗАО ""ЛАКИ МОТОРС""",+73432568686,eabramova@lmnissan.ru&salon@lmnissan.ru&avoronina@lmnissan.ru&19e6bfce24dd41d59ff3cbc104995f62@mail.konget.ru&evazhenina@lmhaval.ru&vkiryushkin@lmgeely.ru,Кузнецов Дмитрий Николаевич,LEGAL,1998-08-27,904176000,None,6664057781,1026605766857,667901001,49551906,65401390000,65701000001,4210014,620103,"г Екатеринбург, ул Селькоровская, д 22, кв 96"
mandarinauto.ru,None,+79885635378&+79897013829,info@mandarinauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
manctuning.ru,None,+74952042843,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mashinukupim.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
mashin-metall.site,None,+71206882154&+71267759155&+71420569153&+71422565153&+71263619153&+71179419153&+71267759153&+71282294153&+71405920153&+71405941153&+71422565155&+71159724155&+71177404154&+71263619155&+71206882155&+71326737153&+71333590153&+71165482153&+71171948153&+71422565154&+71177404153&+71202518153&+71206882153&+71181198153&+71159724153&+79219036864&+71330716153&+71418222153&+71178045153&+71159724154,avtonalom@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
market.carprice.ru,None,+78005513578&+79995529973,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maximum-hyundai-spb.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
maximum-honda.ru,None,+74951281968&+78126035900&+78126035700,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
